,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,SCALED_SCORE
5090,0,0,1,1,135000.0,4,4,3,1,-14524,-1222,1,0,0,1,17,2.0,4.916666666666667
5091,0,0,1,0,189000.0,4,4,3,1,-17463,-6304,1,0,0,0,8,1.0,5.470588235294118
5092,0,0,1,0,180000.0,4,4,0,1,-11995,-217,1,0,0,0,8,2.0,5.25
5093,0,0,1,0,252000.0,0,4,3,1,-18901,-1375,1,0,0,0,8,1.0,5.916666666666667
5095,0,0,1,0,382500.0,0,4,0,1,-16973,-2925,1,0,0,0,14,2.0,5.739130434782608
5097,0,0,1,0,225000.0,0,4,2,1,-18516,-1046,1,0,0,1,17,1.0,5.0
5099,0,0,0,0,112500.0,4,4,1,2,-21761,-6131,1,1,0,0,11,2.0,5.470588235294118
5102,1,0,1,0,90000.0,4,4,1,1,-18972,-3083,1,1,1,0,16,2.0,5.0
5103,1,1,1,0,270000.0,4,4,1,1,-20284,-557,1,0,0,0,16,2.0,5.5
5104,0,0,1,1,157500.0,4,4,1,1,-15534,-587,1,0,0,0,15,3.0,5.892857142857143
5106,1,0,1,0,180000.0,4,4,0,1,-13487,-1071,1,0,0,1,8,2.0,5.0
5107,1,1,0,0,135000.0,4,4,3,5,-18012,-1193,1,1,1,0,4,1.0,5.0
5109,1,1,0,0,180000.0,0,4,1,1,-18938,-3141,1,1,0,0,10,2.0,6.0
5111,1,1,0,2,121500.0,4,4,1,1,-15745,-858,1,1,1,0,4,4.0,5.333333333333333
5112,1,1,0,0,121500.0,4,4,1,1,-20997,-7006,1,1,1,0,17,2.0,5.0
5113,0,0,0,0,126000.0,0,4,1,1,-16708,-5760,1,1,0,0,10,2.0,5.078947368421052
5114,1,0,0,2,135000.0,0,4,2,5,-12682,-705,1,0,0,0,8,3.0,5.0
5115,1,0,0,0,180000.0,2,1,1,2,-20285,-766,1,0,1,1,10,2.0,4.933333333333334
5118,1,1,0,2,225000.0,4,4,1,1,-12293,-3596,1,0,1,0,10,4.0,5.0
5119,1,1,1,0,135000.0,0,4,1,1,-13493,-3992,1,1,0,0,8,2.0,5.0
5120,1,1,0,0,81000.0,2,4,3,2,-10574,-126,1,0,0,0,4,1.0,5.853658536585366
5121,0,0,1,0,180000.0,0,4,1,1,-20859,-4022,1,0,1,0,11,2.0,5.533333333333333
5122,0,0,1,0,94500.0,4,4,1,1,-16161,-2897,1,1,1,0,8,2.0,5.818181818181818
5123,1,1,0,0,135000.0,4,4,0,1,-20045,-4335,1,0,0,0,17,2.0,5.861111111111111
5124,0,0,1,0,315000.0,0,4,1,1,-19453,-1959,1,0,0,0,8,2.0,5.861111111111111
5125,0,1,1,0,148500.0,4,4,1,1,-20662,-5034,1,0,0,0,8,2.0,5.0
5126,0,0,1,0,337500.0,0,1,3,1,-11565,-1443,1,0,1,0,15,1.0,5.0
5127,1,1,1,2,225000.0,4,4,1,1,-12030,-1409,1,0,1,0,8,4.0,5.521739130434782
5129,0,0,1,0,112500.0,4,1,3,1,-15225,-1040,1,1,0,0,17,1.0,5.0
5130,0,0,1,0,112500.0,4,4,1,1,-18199,-2561,1,0,0,0,8,2.0,5.0
5132,1,0,1,0,315000.0,2,4,3,4,-12051,-2286,1,0,0,0,3,1.0,5.705882352941177
5133,1,1,1,0,225000.0,0,1,1,1,-10791,-156,1,0,0,0,10,2.0,5.0
5134,1,0,1,0,207000.0,4,4,1,1,-15770,-947,1,0,1,0,4,2.0,5.333333333333333
5135,1,0,1,1,202500.0,4,4,1,1,-9798,-1436,1,0,0,1,4,3.0,5.814814814814815
5136,0,1,1,0,121500.0,0,4,1,1,-17663,-1709,1,1,1,0,3,2.0,5.714285714285714
5138,0,0,1,1,144000.0,0,1,1,1,-12517,-3778,1,0,1,1,10,3.0,6.0
5139,1,0,1,0,315000.0,0,1,1,1,-19818,-4113,1,0,0,0,10,2.0,5.555555555555555
5141,0,0,1,0,90000.0,4,1,1,1,-16044,-2782,1,1,1,0,3,2.0,5.8
5142,0,1,1,0,288000.0,4,1,1,1,-14550,-3239,1,0,1,1,10,2.0,5.6923076923076925
5143,0,0,1,0,157500.0,0,4,1,1,-13789,-4030,1,1,1,1,2,2.0,5.0
5145,1,1,1,2,180000.0,0,4,1,1,-14593,-437,1,0,0,0,4,4.0,5.0
5146,0,0,1,0,171000.0,4,4,1,1,-19376,-378,1,0,0,0,8,2.0,5.0
5148,0,1,1,0,270000.0,4,4,0,1,-20715,-1104,1,1,1,0,8,2.0,5.0
5149,1,0,1,0,103500.0,4,4,3,3,-11331,-1131,1,1,1,0,1,1.0,5.52
5152,1,0,0,0,85500.0,4,4,3,5,-9697,-1375,1,1,0,1,8,1.0,5.0
5153,0,0,1,0,135000.0,4,1,1,1,-22919,-2013,1,0,0,0,8,2.0,5.377777777777778
5154,0,0,1,0,247500.0,0,1,0,1,-17394,-1709,1,1,1,0,3,2.0,5.5
5156,0,0,1,0,157500.0,4,4,1,1,-15241,-2531,1,0,0,0,17,2.0,5.583333333333333
5157,1,0,1,0,180000.0,0,4,3,4,-10515,-401,1,0,0,0,2,1.0,5.0
5158,0,1,1,1,112500.0,4,4,1,1,-17860,-2439,1,0,0,0,17,3.0,5.906976744186046
5159,0,0,1,0,180000.0,4,4,3,1,-23033,-1778,1,0,1,1,11,1.0,5.0
5160,1,1,0,0,270000.0,0,4,1,1,-19748,-743,1,1,0,1,17,2.0,5.0
5163,1,0,0,0,112500.0,0,4,1,1,-15082,-254,1,0,1,0,4,2.0,5.0
5165,1,1,1,0,360000.0,0,1,1,1,-21068,-7404,1,0,1,1,8,2.0,5.0
5166,0,0,1,0,135000.0,4,4,1,1,-19486,-587,1,0,0,0,17,2.0,5.6923076923076925
5167,0,0,1,1,157500.0,4,4,1,1,-12108,-1379,1,0,0,0,14,3.0,5.0
5169,0,1,1,0,157500.0,4,4,1,1,-15840,-1834,1,0,0,0,14,2.0,5.333333333333333
5170,0,1,1,1,225000.0,4,2,3,5,-10289,-2348,1,0,0,0,11,2.0,5.563636363636364
5171,1,0,0,1,202500.0,2,1,1,1,-15808,-461,1,0,0,0,10,3.0,5.0
5172,1,0,0,0,135000.0,4,1,1,1,-15725,-3993,1,0,0,1,10,2.0,5.5
5173,1,1,1,0,301500.0,0,1,1,1,-16029,-429,1,0,0,0,8,2.0,5.0
5174,1,0,1,0,247500.0,4,3,0,1,-15032,-309,1,0,0,0,4,2.0,5.830508474576271
5176,1,0,1,0,54000.0,4,4,3,1,-20018,-1831,1,0,0,0,16,1.0,5.230769230769231
5177,1,1,0,0,189000.0,4,4,0,5,-12661,-401,1,0,0,0,16,2.0,5.784313725490196
5178,0,0,1,0,112500.0,2,1,1,1,-16907,-429,1,0,0,0,15,2.0,5.0
5179,1,1,1,2,202500.0,4,1,1,1,-15460,-7004,1,0,0,0,3,4.0,5.0
5180,1,0,1,0,135000.0,4,4,1,1,-17218,-8618,1,0,0,0,8,2.0,5.0
5182,0,1,1,1,135000.0,4,4,3,1,-10898,-401,1,0,0,0,17,2.0,5.0
5183,1,1,1,0,202500.0,0,1,1,1,-14294,-401,1,0,0,0,10,2.0,6.0
5184,0,0,1,0,157500.0,0,4,1,1,-20158,-3566,1,0,0,0,10,2.0,5.764705882352941
5185,0,0,1,0,99000.0,4,1,3,2,-19030,-2629,1,0,0,0,17,1.0,5.75
5186,0,1,0,0,202500.0,4,1,1,1,-13788,-2905,1,0,0,0,0,2.0,5.666666666666667
5187,1,1,1,0,382500.0,0,4,3,1,-11557,-2412,1,0,0,0,3,1.0,5.714285714285714
5189,0,0,1,0,360000.0,4,1,1,1,-21330,-7522,1,0,0,0,10,2.0,5.0
5190,0,0,1,0,234000.0,4,1,1,1,-12807,-5696,1,0,0,0,10,2.0,5.0
5193,0,1,1,0,292500.0,0,2,1,1,-12207,-1898,1,0,0,1,14,2.0,5.0
5194,0,0,1,1,135000.0,4,1,1,1,-13280,-348,1,0,0,1,14,3.0,5.45
5195,1,1,1,0,247500.0,0,4,1,1,-20826,-2690,1,0,0,0,4,2.0,5.934782608695652
5196,1,0,1,0,157500.0,4,4,1,1,-14660,-313,1,0,0,0,8,2.0,5.636363636363637
5198,1,0,1,0,202500.0,4,4,1,1,-20794,-1805,1,0,0,1,4,2.0,5.714285714285714
5199,0,1,0,0,180000.0,0,4,1,2,-20912,-8772,1,0,1,0,1,2.0,5.931034482758621
5201,0,1,1,0,135000.0,2,4,1,1,-15055,-5238,1,1,1,1,10,2.0,5.0
5203,0,0,1,1,315000.0,4,1,0,1,-10810,-1435,1,1,0,1,3,3.0,5.684210526315789
5204,0,0,1,0,225000.0,0,4,2,1,-20816,-1647,1,1,1,0,17,1.0,5.0
5205,1,1,1,0,162000.0,0,4,1,1,-10430,-1130,1,0,0,1,8,2.0,5.933333333333334
5206,0,0,1,0,346500.0,0,1,2,1,-14890,-2410,1,0,1,1,17,1.0,5.833333333333333
5207,0,1,1,0,225000.0,4,4,1,1,-17821,-1830,1,0,0,0,17,2.0,5.75
5209,1,0,0,2,135000.0,4,4,1,1,-9007,-2107,1,1,0,0,10,4.0,5.0
5211,0,1,0,0,360000.0,4,1,1,1,-12542,-4357,1,1,1,1,10,2.0,4.96
5212,1,0,1,0,270000.0,4,4,3,1,-14778,-3322,1,0,0,0,3,1.0,5.0
5213,0,0,1,0,90000.0,4,4,1,1,-20219,-1224,1,0,1,1,16,2.0,5.607142857142857
5215,0,0,0,0,225000.0,0,1,3,1,-13528,-459,1,0,1,0,0,1.0,5.0
5217,0,1,1,0,270000.0,4,1,3,1,-12151,-186,1,0,0,1,0,1.0,4.947368421052632
5218,1,1,1,0,180000.0,4,4,3,5,-8326,-857,1,0,0,0,4,1.0,5.0
5219,0,0,1,1,117000.0,4,4,4,1,-16997,-280,1,1,1,0,17,2.0,5.0
5220,1,1,1,2,360000.0,0,2,1,1,-12446,-2165,1,0,0,0,17,4.0,4.321428571428571
5221,0,0,1,1,135000.0,0,1,1,1,-12854,-125,1,0,1,0,3,3.0,5.735294117647059
5222,0,0,1,0,171000.0,4,4,1,1,-17076,-8041,1,0,0,0,2,2.0,5.0
5223,0,0,0,0,135000.0,4,4,1,1,-13817,-2775,1,0,0,0,14,2.0,5.72
5224,0,0,1,0,135000.0,4,1,3,1,-19548,-4754,1,0,0,0,8,1.0,5.0
5225,0,0,0,0,225000.0,4,4,3,1,-18972,-3715,1,0,0,0,8,1.0,3.4363636363636365
5226,0,1,1,2,337500.0,0,1,1,1,-13842,-216,1,0,0,1,3,4.0,5.0
5228,0,0,1,1,135000.0,0,1,1,1,-10979,-3503,1,0,0,1,3,3.0,4.916666666666667
5229,1,0,0,0,148500.0,4,1,1,1,-15544,-3631,1,0,1,0,8,2.0,5.0
5230,0,0,1,0,90000.0,4,4,1,1,-17039,-7343,1,0,0,0,17,2.0,5.2
5232,0,0,1,0,81000.0,2,4,4,1,-21990,-7677,1,1,1,0,11,1.0,5.809523809523809
5233,0,0,1,0,67500.0,4,2,3,1,-12609,-1468,1,0,0,0,17,1.0,5.88
5234,0,0,1,0,54000.0,4,1,1,1,-15366,-339,1,0,0,0,10,2.0,4.958333333333333
5235,0,0,1,1,112500.0,2,4,1,1,-12279,-4903,1,1,1,0,3,3.0,5.0
5236,0,0,1,2,292500.0,4,1,1,1,-12708,-4508,1,0,1,1,3,4.0,5.0
5237,0,0,1,2,164250.0,0,4,1,1,-14138,-3016,1,0,1,1,14,4.0,5.636363636363637
5238,0,0,0,1,108000.0,4,4,4,1,-12587,-3626,1,0,0,1,14,2.0,5.5
5241,0,0,1,0,202500.0,4,1,3,1,-16471,-1312,1,0,1,0,14,1.0,5.714285714285714
5242,1,0,1,0,180000.0,4,4,0,1,-20175,-2594,1,0,0,0,17,2.0,5.0
5243,0,1,1,1,225000.0,0,4,2,1,-10909,-1374,1,0,0,0,10,2.0,4.833333333333333
5244,0,1,1,0,238500.0,4,1,1,1,-15203,-7095,1,0,0,0,11,2.0,5.0
5245,0,0,1,0,247500.0,4,1,1,1,-14020,-3503,1,0,1,0,3,2.0,5.0
5246,0,0,1,0,157500.0,0,1,1,1,-18384,-793,1,0,1,0,17,2.0,5.833333333333333
5248,0,1,1,0,243000.0,0,1,1,1,-13130,-249,1,1,0,1,17,2.0,5.0
5250,0,0,1,0,225000.0,4,4,4,1,-18978,-3016,1,1,1,0,11,1.0,4.96
5251,1,0,1,1,126000.0,4,4,1,1,-13386,-1708,1,0,0,1,4,3.0,5.0
5252,0,0,1,0,157500.0,4,1,1,1,-12098,-4265,1,1,1,0,3,2.0,5.0
5253,1,1,1,0,135000.0,0,4,1,1,-17628,-1284,1,0,0,0,4,2.0,5.0
5256,0,0,1,1,90000.0,4,4,3,1,-13698,-1195,1,0,0,0,14,2.0,5.0
5257,0,0,1,0,225000.0,4,4,4,1,-15687,-130,1,0,0,0,8,1.0,5.65
5260,0,0,1,0,135000.0,4,4,1,1,-19274,-127,1,0,0,0,11,2.0,5.0
5261,1,1,1,2,180000.0,4,1,0,1,-14708,-1679,1,0,1,0,8,4.0,5.891304347826087
5262,0,1,1,0,144000.0,4,4,1,1,-21871,-5665,1,1,1,0,2,2.0,5.938775510204081
5264,0,0,1,1,135000.0,0,4,2,1,-10692,-946,1,1,1,1,2,2.0,5.0
5265,0,0,1,0,202500.0,4,4,1,1,-17563,-1713,1,1,1,0,0,2.0,5.266666666666667
5266,1,1,1,1,180000.0,0,4,1,1,-16798,-1317,1,0,0,0,4,3.0,5.88
5267,1,1,1,0,135000.0,4,4,0,1,-16857,-1682,1,0,0,1,10,2.0,5.428571428571429
5269,0,1,1,0,202500.0,0,4,1,1,-19765,-2168,1,0,0,0,14,2.0,5.0
5271,0,0,1,1,202500.0,0,1,1,1,-17726,-3870,1,0,0,1,6,3.0,5.357142857142857
5272,1,0,1,0,112500.0,4,4,1,1,-21070,-1099,1,1,0,0,8,2.0,5.825
5273,0,0,0,2,225000.0,4,4,1,1,-14172,-1130,1,0,0,0,11,4.0,5.727272727272728
5274,0,0,0,0,135000.0,4,4,1,1,-18876,-3016,1,0,0,0,17,2.0,5.788461538461538
5275,0,0,0,0,112500.0,0,4,1,1,-14414,-1159,1,0,0,0,0,2.0,5.886792452830188
5276,0,1,1,0,337500.0,4,1,0,3,-14311,-2985,1,0,0,1,4,2.0,5.526315789473684
5278,0,0,1,0,99000.0,4,4,1,1,-22307,-96,1,0,0,0,14,2.0,4.833333333333333
5280,1,0,0,0,225000.0,4,1,1,1,-12051,-4691,1,0,0,0,8,2.0,5.764705882352941
5281,0,1,1,2,90000.0,4,1,1,1,-13156,-4234,1,0,0,0,0,4.0,5.0
5282,0,0,1,0,81000.0,4,4,3,1,-11321,-459,1,1,1,0,8,1.0,5.76
5283,1,1,1,2,360000.0,0,1,1,1,-14894,-1954,1,0,0,1,10,4.0,5.5
5284,0,0,1,0,103500.0,0,4,1,1,-13490,-1133,1,0,0,0,3,2.0,5.0
5287,0,0,0,1,193500.0,4,4,1,1,-15412,-4691,1,1,0,0,8,3.0,5.0
5288,0,0,0,0,76500.0,4,4,1,1,-14234,-2896,1,1,0,0,8,2.0,5.0
5290,0,0,1,0,243000.0,0,4,1,5,-17000,-3412,1,0,0,0,8,2.0,5.0
5291,1,0,1,0,225000.0,4,4,3,1,-14898,-405,1,0,0,1,17,1.0,5.0
5294,0,0,1,0,360000.0,0,1,0,1,-19065,-1833,1,1,1,1,0,2.0,5.0
5295,0,0,1,0,252000.0,0,1,1,1,-17512,-3232,1,0,1,1,0,2.0,4.933333333333334
5296,1,1,1,1,202500.0,4,4,1,1,-12496,-127,1,0,0,0,8,3.0,6.0
5297,0,0,1,1,112500.0,4,4,1,1,-14890,-736,1,0,0,0,17,3.0,5.314285714285714
5298,0,0,0,0,180000.0,4,4,2,1,-13774,-2684,1,0,0,0,2,1.0,5.755102040816326
5301,0,0,1,0,157500.0,0,4,1,1,-17211,-3232,1,0,0,0,8,2.0,5.0
5303,0,0,1,0,90000.0,4,3,1,1,-11239,-3018,1,0,1,0,11,2.0,5.625
5304,0,0,1,1,112500.0,4,4,1,1,-14284,-4267,1,0,0,0,2,3.0,5.0
5305,0,0,0,0,157500.0,4,4,1,2,-14155,-6670,1,0,0,1,11,2.0,5.866666666666666
5308,1,1,1,0,112500.0,4,4,1,1,-8759,-1437,1,0,0,1,8,2.0,5.0
5309,0,0,1,0,112500.0,4,4,3,1,-14153,-2075,1,0,0,1,14,1.0,5.755102040816326
5310,0,1,0,0,157500.0,4,2,3,5,-16271,-96,1,0,0,0,17,1.0,5.815789473684211
5311,1,0,0,0,360000.0,0,1,3,1,-9514,-461,1,1,1,1,18,1.0,5.0
5312,1,1,1,0,270000.0,4,1,1,1,-19756,-2136,1,0,0,0,8,2.0,5.0
5313,0,0,1,2,270000.0,0,1,1,1,-15438,-2197,1,0,0,1,15,4.0,5.666666666666667
5314,1,1,1,1,157500.0,4,4,1,1,-16282,-1192,1,0,1,0,8,3.0,5.0
5315,0,0,1,1,67500.0,2,4,1,1,-13882,-3505,1,1,0,0,14,3.0,5.5
5316,0,0,1,0,382500.0,0,2,1,2,-11579,-1161,1,0,0,0,0,2.0,4.857142857142857
5317,1,0,1,0,202500.0,4,4,1,1,-13424,-4754,1,0,0,1,8,2.0,5.0
5318,1,0,1,0,157500.0,0,4,1,1,-12239,-3505,1,0,0,0,14,2.0,5.5
5319,0,0,1,0,202500.0,0,1,3,1,-13184,-5728,1,0,0,1,0,1.0,5.0
5320,1,1,0,2,112500.0,4,4,1,1,-14957,-430,1,0,0,0,14,4.0,5.0
5321,0,0,1,2,360000.0,0,1,1,1,-10685,-1863,1,1,0,0,10,4.0,5.826086956521739
5322,0,0,1,2,112500.0,4,1,1,1,-19700,-10994,1,0,0,0,17,4.0,5.0
5324,1,0,1,1,292500.0,0,4,0,1,-14785,-3018,1,1,1,0,8,3.0,5.0
5325,0,0,1,1,112500.0,4,4,3,1,-18715,-2867,1,1,0,0,15,2.0,5.819672131147541
5326,1,1,0,0,202500.0,0,1,3,1,-9958,-979,1,0,0,1,4,1.0,5.0
5327,0,1,1,0,180000.0,0,1,1,1,-12723,-1649,1,0,0,0,14,2.0,5.0
5328,0,0,0,2,90000.0,4,4,1,1,-15775,-7888,1,1,0,0,17,4.0,5.25
5329,1,1,0,0,225000.0,4,4,1,1,-10785,-1345,1,0,0,0,17,2.0,5.0
5330,0,0,0,0,157500.0,4,1,1,1,-11189,-3352,1,0,0,1,17,2.0,5.0
5331,0,0,1,0,81000.0,0,1,3,1,-9796,-292,1,1,0,0,3,1.0,5.918367346938775
5333,0,0,1,1,67500.0,4,4,2,1,-11126,-2087,1,1,1,0,0,2.0,6.0
5339,0,0,1,0,112500.0,4,4,1,1,-17247,-2208,1,1,1,0,10,2.0,5.902439024390244
5340,1,0,1,0,360000.0,4,4,1,1,-19330,-777,1,0,0,0,4,2.0,5.918918918918919
5341,1,1,1,0,225000.0,4,4,3,1,-11245,-3273,1,0,0,0,8,1.0,5.830188679245283
5342,1,0,1,0,252000.0,4,1,1,1,-16482,-1051,1,1,1,0,3,2.0,5.0
5343,0,1,0,0,112500.0,4,4,1,1,-16279,-1478,1,0,0,0,11,2.0,5.75
5344,0,1,1,1,135000.0,4,4,1,1,-13770,-4369,1,0,0,0,14,3.0,5.0
5345,0,0,1,0,202500.0,2,4,2,1,-16834,-1692,1,0,0,0,11,1.0,5.0
5347,1,1,1,0,157500.0,4,4,1,1,-13049,-747,1,0,0,0,8,2.0,5.0
5348,1,0,1,1,103500.0,4,4,1,1,-11822,-657,1,1,0,0,8,3.0,5.714285714285714
5349,1,1,1,2,180000.0,4,4,1,1,-14618,-4979,1,1,0,0,8,4.0,5.0
5351,1,0,1,1,112500.0,4,4,1,1,-15171,-1508,1,0,0,0,4,3.0,5.384615384615385
5352,0,0,0,1,126000.0,0,4,1,1,-14002,-5557,1,0,0,0,8,3.0,5.0
5353,1,1,1,0,90000.0,4,4,1,1,-15200,-1447,1,1,0,0,4,2.0,5.764705882352941
5355,0,1,1,1,180000.0,2,1,1,1,-11774,-1388,1,0,0,0,0,3.0,5.133333333333334
5356,0,0,1,0,135000.0,4,4,1,1,-14773,-626,1,0,1,0,10,2.0,5.880952380952381
5357,0,0,1,0,135000.0,0,4,1,1,-11088,-1447,1,0,1,0,2,2.0,5.0
5358,0,0,1,1,225000.0,4,4,3,1,-14469,-504,1,0,0,0,3,2.0,5.0
5360,1,1,1,0,247500.0,4,4,1,1,-15366,-1266,1,1,1,0,4,2.0,5.714285714285714
5362,0,1,1,2,216000.0,4,1,1,1,-12757,-4887,1,0,0,0,3,4.0,4.857142857142857
5363,1,1,1,0,337500.0,4,4,1,1,-15369,-5618,1,0,0,0,17,2.0,5.714285714285714
5364,0,0,1,0,81000.0,4,4,1,1,-13063,-1661,1,0,0,0,2,2.0,4.9
5365,0,0,1,0,135000.0,4,4,3,1,-17579,-1904,1,1,0,0,8,1.0,5.6
5366,0,0,1,0,225000.0,4,1,1,1,-16202,-2939,1,1,1,0,10,2.0,4.857142857142857
5367,1,1,1,0,112500.0,4,4,0,1,-13322,-808,1,0,0,0,9,2.0,5.0
5368,0,0,1,2,90000.0,0,4,1,1,-16725,-5618,1,0,0,0,9,4.0,4.777777777777778
5369,0,1,1,2,67500.0,4,4,1,1,-14073,-838,1,0,1,0,14,4.0,5.666666666666667
5370,0,0,1,2,67500.0,4,4,1,1,-15630,-716,1,0,0,0,1,4.0,5.615384615384615
5371,0,1,1,0,112500.0,4,4,1,1,-12690,-231,1,1,0,0,14,2.0,5.875
5372,0,0,1,2,103500.0,4,4,1,1,-14431,-6621,1,1,1,0,11,4.0,5.6
5373,0,0,1,0,135000.0,0,1,1,1,-13694,-1722,1,0,0,0,0,2.0,5.0
5376,0,0,1,0,135000.0,4,4,1,1,-16981,-1478,1,0,1,0,17,2.0,5.444444444444445
5377,0,0,1,0,54000.0,4,4,2,1,-11531,-1357,1,0,0,0,2,1.0,5.0
5378,1,0,1,2,157500.0,4,4,1,1,-10087,-1447,1,0,0,0,17,4.0,5.521739130434782
5380,0,0,1,0,144000.0,0,4,1,1,-13467,-5496,1,0,0,0,6,2.0,5.761904761904762
5381,0,0,1,0,135000.0,4,4,4,1,-14436,-626,1,0,0,0,1,1.0,6.0
5384,0,0,0,0,148500.0,0,4,0,1,-14920,-2177,1,0,0,0,14,2.0,5.836065573770492
5385,1,0,1,2,225000.0,4,2,1,1,-14877,-139,1,1,1,0,3,4.0,5.0
5386,0,0,1,1,211500.0,4,1,1,1,-12442,-2330,1,0,0,0,3,3.0,5.882352941176471
5387,0,0,1,0,112500.0,0,1,3,1,-15771,-5009,1,0,1,0,14,1.0,5.0625
5388,0,0,1,0,90000.0,4,1,1,1,-13682,-6105,1,0,0,0,17,2.0,5.0
5389,0,0,1,0,157500.0,4,4,1,1,-17301,-4734,1,0,1,0,11,2.0,5.0
5390,0,0,1,0,135000.0,4,4,1,1,-15595,-3183,1,0,1,0,8,2.0,4.947368421052632
5391,0,0,1,0,247500.0,0,4,1,1,-12309,-2788,1,0,1,0,8,2.0,5.0625
5393,0,1,1,1,135000.0,4,4,1,1,-14935,-1753,1,0,1,0,14,3.0,5.696969696969697
5395,0,0,0,2,225000.0,4,4,1,5,-12244,-2361,1,0,0,0,14,4.0,4.777777777777778
5396,0,0,1,0,225000.0,0,2,1,5,-10159,-1204,1,0,0,0,0,2.0,6.0
5397,0,0,1,0,252000.0,2,4,1,1,-18352,-139,1,1,1,0,11,2.0,5.153846153846154
5398,0,0,0,0,45000.0,4,4,1,1,-17808,-2849,1,1,0,0,14,2.0,5.722222222222222
5399,0,0,1,0,202500.0,4,4,1,1,-22318,-565,1,0,0,0,1,2.0,5.894736842105263
5400,0,0,1,0,135000.0,4,4,0,1,-18573,-930,1,0,1,0,2,2.0,5.0
5401,1,0,0,0,90000.0,0,1,3,5,-9302,-1722,1,1,0,0,4,1.0,5.857142857142857
5402,1,1,1,1,270000.0,4,4,1,1,-16198,-200,1,0,1,0,8,3.0,5.0
5403,1,1,1,2,225000.0,0,1,1,1,-18664,-6560,1,1,0,0,10,4.0,5.0
5404,1,1,1,0,180000.0,4,4,1,1,-9393,-2757,1,1,1,0,8,2.0,5.0
5405,0,1,1,0,135000.0,0,1,1,1,-12013,-3973,1,1,0,0,0,2.0,5.0
5406,0,0,1,0,202500.0,4,4,1,1,-19431,-6226,1,0,0,0,6,2.0,5.48
5407,1,1,1,0,202500.0,4,4,3,1,-18093,-3061,1,0,0,0,17,1.0,5.794871794871795
5408,0,1,0,0,135000.0,4,4,1,1,-19022,-6409,1,0,0,0,8,2.0,5.0
5409,0,1,1,1,252000.0,0,4,2,1,-10707,-747,1,0,0,0,17,2.0,5.833333333333333
5411,0,0,1,1,360000.0,0,4,1,1,-17106,-2849,1,0,0,0,10,3.0,5.851063829787234
5413,0,0,1,0,292500.0,4,1,3,1,-15303,-108,1,0,0,0,17,1.0,5.727272727272728
5414,1,0,1,2,67500.0,4,4,1,1,-15052,-2512,1,0,1,0,8,4.0,5.0
5415,0,1,1,0,135000.0,4,1,1,1,-12274,-3944,1,0,0,0,10,2.0,4.904761904761905
5416,0,1,1,1,157500.0,4,1,1,1,-9766,-2696,1,1,0,0,14,3.0,5.363636363636363
5417,0,1,1,0,90000.0,0,4,1,1,-14116,-2269,1,0,0,0,11,2.0,5.25
5418,0,0,1,0,135000.0,0,4,3,1,-15639,-382,1,0,0,0,0,1.0,5.0
5419,0,1,1,0,243000.0,4,4,3,1,-14716,-2057,1,0,0,0,14,1.0,5.863636363636363
5420,0,0,1,0,225000.0,0,1,3,1,-19777,-6835,1,1,1,0,3,1.0,5.428571428571429
5421,0,1,1,1,180000.0,0,1,1,1,-11185,-1416,1,0,0,0,17,3.0,5.0
5422,1,1,0,2,135000.0,4,1,1,1,-12725,-1631,1,0,0,0,3,4.0,5.314285714285714
5423,1,0,1,0,247500.0,4,4,1,1,-17454,-2361,1,0,0,0,8,2.0,5.419354838709677
5424,1,0,1,2,112500.0,0,4,1,1,-10874,-1174,1,1,0,0,8,4.0,5.0
5425,0,1,1,0,180000.0,4,4,1,1,-12943,-473,1,0,0,0,8,2.0,5.0
5426,1,1,1,0,360000.0,0,1,1,1,-9643,-1539,1,0,0,0,6,2.0,5.361111111111111
5428,1,1,1,1,135000.0,4,4,1,1,-15216,-2969,1,1,0,0,9,3.0,5.827586206896552
5429,0,1,0,1,90000.0,4,4,1,1,-15179,-991,1,0,0,0,8,3.0,5.0
5431,1,0,1,0,360000.0,4,1,3,1,-10813,-2543,1,0,0,0,2,1.0,5.0
5432,0,0,1,0,171000.0,0,4,1,1,-21032,-1661,1,0,0,1,16,2.0,5.884615384615385
5433,1,1,0,0,112500.0,2,2,3,5,-8746,-1873,1,1,1,0,8,1.0,5.8
5434,0,0,1,0,157500.0,0,4,3,1,-18843,-2543,1,0,0,0,11,1.0,5.291666666666667
5437,1,1,0,1,202500.0,4,4,1,5,-11942,-3638,1,0,1,0,14,3.0,5.0
5438,1,0,1,1,157500.0,0,4,1,1,-10686,-3457,1,0,0,0,8,3.0,5.0
5439,0,1,1,2,117000.0,4,4,1,1,-10037,-1965,1,1,1,0,18,4.0,5.0
5440,1,0,1,2,135000.0,4,4,1,1,-12175,-200,1,0,0,0,8,4.0,5.956521739130435
5442,0,0,1,0,247500.0,4,1,1,1,-19852,-200,1,0,1,0,14,2.0,5.344827586206897
