,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,CREDIT_USE_MONTH,NOT_USED_MONTH,SCALED_SCORE,WINDOW
3640,5061434,0,0,1,0,292500.0,4,4,3,1,-13434,-3515,1,0,0,1,17,1.0,60.0,1.0,5.916666666666667,61
3641,5061438,0,0,1,1,112500.0,4,1,1,1,-21271,-14473,1,0,0,1,6,3.0,43.0,1.0,5.744186046511628,44
3642,5061449,0,0,1,0,270000.0,4,4,1,1,-18114,-10121,1,0,0,0,6,2.0,57.0,0.0,5.771929824561403,57
3643,5061467,1,1,1,0,90000.0,4,4,1,1,-11794,-1720,1,1,1,0,8,2.0,18.0,0.0,4.166666666666667,18
3644,5061469,0,0,1,1,112500.0,4,1,1,1,-10831,-1263,1,0,0,0,8,3.0,6.0,0.0,5.0,6
3645,5061473,1,1,1,1,324000.0,4,1,1,1,-11296,-3181,1,1,1,0,6,3.0,1.0,8.0,5.0,9
3646,5061481,0,0,1,1,225000.0,0,1,1,1,-9615,-2266,1,0,0,1,10,3.0,8.0,1.0,5.75,9
3647,5061484,1,1,1,3,270000.0,0,1,1,1,-13964,-836,1,0,0,1,4,5.0,27.0,1.0,5.777777777777778,28
3648,5061488,0,0,1,1,135000.0,4,2,1,1,-15948,-9359,1,0,0,0,17,3.0,31.0,3.0,5.806451612903226,34
3649,5061503,0,0,1,0,202500.0,1,4,1,1,-21464,365243,1,0,0,0,17,2.0,14.0,0.0,5.285714285714286,14
3650,5061512,0,0,1,0,180000.0,4,4,1,1,-18767,-1842,1,0,0,0,1,2.0,5.0,1.0,5.0,6
3651,5061525,0,0,1,0,247500.0,1,4,4,1,-23733,365243,1,0,0,1,17,1.0,17.0,3.0,5.0,20
3652,5061528,0,0,1,1,202500.0,4,4,1,1,-14152,-4673,1,0,0,0,17,3.0,21.0,0.0,5.666666666666667,21
3653,5061547,0,1,1,0,180000.0,1,4,1,1,-24121,365243,1,0,0,0,17,2.0,4.0,1.0,5.0,5
3654,5061557,0,0,1,0,202500.0,4,4,1,1,-15047,-1720,1,1,0,0,8,2.0,46.0,0.0,5.804347826086956,46
3655,5061560,0,0,1,0,112500.0,1,4,1,1,-18759,365243,1,0,0,0,17,2.0,3.0,1.0,5.0,4
3656,5061569,0,0,0,0,189000.0,4,4,1,2,-18452,-137,1,0,0,0,8,2.0,37.0,1.0,5.0,38
3657,5061578,0,0,1,0,495000.0,0,1,1,1,-19682,-3880,1,0,1,1,10,2.0,54.0,2.0,5.962962962962963,56
3658,5061586,0,0,1,0,135000.0,1,4,4,1,-22870,365243,1,0,0,1,17,1.0,29.0,30.0,5.206896551724138,59
3659,5061593,0,1,1,2,175500.0,2,4,1,1,-18676,-532,1,0,0,0,3,4.0,5.0,8.0,5.0,13
3660,5061598,0,0,1,0,62653.5,4,4,2,1,-19658,-320,1,1,1,0,14,1.0,29.0,19.0,6.0,48
3661,5061603,0,0,1,0,121500.0,1,4,0,1,-24530,365243,1,0,0,0,17,2.0,18.0,17.0,5.0,35
3662,5061607,1,1,1,1,225000.0,4,4,1,1,-11378,-867,1,0,1,0,4,3.0,52.0,0.0,5.788461538461538,52
3663,5061618,1,1,1,0,427500.0,2,2,3,4,-11943,-3150,1,0,1,0,6,1.0,3.0,0.0,5.0,3
3664,5061623,0,1,1,0,112500.0,4,4,3,5,-9181,-320,1,0,0,0,11,1.0,4.0,0.0,5.75,4
3665,5061626,0,0,1,0,90000.0,1,4,3,1,-22286,365243,1,0,0,0,17,1.0,8.0,1.0,5.0,9
3666,5061636,0,0,1,0,225000.0,1,4,1,2,-21664,365243,1,0,1,0,17,2.0,39.0,20.0,5.0256410256410255,59
3667,5061646,1,0,1,1,157500.0,2,2,1,1,-8948,-1751,1,0,0,0,3,3.0,21.0,3.0,5.666666666666667,24
3668,5061653,1,1,1,0,135000.0,4,4,1,1,-16859,-1659,1,1,1,0,4,2.0,12.0,6.0,4.833333333333333,18
3669,5061655,0,0,0,0,252000.0,1,4,4,1,-22765,365243,1,0,0,0,17,1.0,8.0,10.0,5.0,18
3670,5061676,1,0,0,0,270000.0,4,4,1,1,-11822,-4246,1,0,0,0,17,2.0,21.0,0.0,5.523809523809524,21
3671,5061688,0,0,1,1,67500.0,0,1,1,1,-9122,-1567,1,0,0,1,18,3.0,23.0,0.0,5.521739130434782,23
3672,5061693,0,0,1,0,112500.0,1,4,0,1,-19666,365243,1,0,0,0,17,2.0,20.0,1.0,4.95,21
3673,5061694,1,0,1,0,157500.0,0,2,2,1,-13463,-1993,1,0,0,0,16,1.0,11.0,2.0,5.909090909090909,13
3674,5061712,0,0,1,0,193500.0,1,2,4,1,-24295,365243,1,0,0,0,17,1.0,50.0,0.0,5.94,50
3675,5061753,0,0,1,0,135000.0,1,4,1,1,-23035,365243,1,0,1,0,17,2.0,40.0,0.0,5.7,40
3676,5061755,0,1,0,1,135000.0,4,1,1,4,-11262,-563,1,0,0,1,0,3.0,58.0,0.0,5.862068965517241,58
3677,5061773,0,0,1,0,157500.0,1,4,2,1,-21049,365243,1,0,0,0,17,1.0,45.0,5.0,5.266666666666667,50
3678,5061784,1,0,1,1,135000.0,4,4,1,1,-14185,-958,1,0,1,1,8,3.0,26.0,0.0,5.846153846153846,26
3679,5061789,0,0,0,0,113400.0,1,1,1,1,-20219,365243,1,0,0,0,17,2.0,10.0,1.0,5.0,11
3680,5061793,1,0,1,0,112500.0,0,4,3,1,-10594,-2116,1,0,0,1,16,1.0,45.0,0.0,5.733333333333333,45
3681,5061796,0,0,1,0,225000.0,0,4,4,1,-20924,-1050,1,0,0,0,1,1.0,3.0,0.0,5.333333333333333,3
3682,5061811,0,0,1,0,112500.0,4,2,3,4,-8347,-1598,1,0,0,0,8,1.0,2.0,0.0,5.0,2
3683,5061828,0,0,1,0,112500.0,1,4,1,1,-22616,365243,1,0,0,0,17,2.0,8.0,2.0,5.75,10
3684,5061835,1,1,1,0,180000.0,2,3,1,1,-16352,-3972,1,1,1,0,8,2.0,41.0,0.0,5.682926829268292,41
3685,5061837,0,1,1,0,225000.0,4,1,2,4,-11031,-137,1,1,0,0,17,1.0,22.0,7.0,5.954545454545454,29
3686,5061842,1,1,1,0,112500.0,0,4,1,1,-21438,-471,1,1,1,0,4,2.0,24.0,0.0,5.916666666666667,24
3687,5061843,0,0,1,0,157500.0,0,4,1,1,-19654,-1751,1,0,1,0,17,2.0,49.0,0.0,5.63265306122449,49
3688,5061850,0,0,1,1,112500.0,4,4,1,1,-12590,-928,1,0,0,0,6,3.0,27.0,11.0,5.0,38
3689,5061851,0,0,1,1,135000.0,0,1,1,1,-13202,-137,1,0,0,0,17,3.0,23.0,0.0,5.826086956521739,23
3690,5061854,0,0,1,0,189000.0,1,4,0,1,-20147,365243,1,0,0,0,17,2.0,4.0,0.0,6.0,4
3691,5061856,0,0,1,0,112500.0,4,4,3,1,-8955,-1171,1,1,0,0,14,1.0,5.0,0.0,5.0,5
3692,5061860,1,0,0,0,54000.0,4,4,1,1,-11265,-1628,1,0,0,0,3,2.0,25.0,0.0,5.4,25
3693,5061861,1,0,1,1,180000.0,0,4,1,1,-10436,-1020,1,0,0,0,8,3.0,8.0,0.0,4.625,8
3694,5061865,1,1,1,0,225000.0,1,4,1,1,-18443,365243,1,0,0,0,17,2.0,26.0,9.0,5.423076923076923,35
3695,5061870,1,0,1,0,157500.0,4,4,3,1,-11264,-563,1,1,0,1,4,1.0,1.0,8.0,5.0,9
3696,5061873,0,1,1,1,171000.0,0,2,1,1,-11095,-1993,1,0,0,1,17,3.0,56.0,0.0,5.571428571428571,56
3697,5061896,1,0,1,1,292500.0,2,1,1,1,-16833,-3515,1,0,0,1,3,3.0,16.0,3.0,4.9375,19
3698,5061906,0,0,1,0,81000.0,4,4,1,1,-16940,-563,1,0,0,0,8,2.0,9.0,6.0,5.0,15
3699,5061913,0,0,1,0,54000.0,1,4,4,1,-22898,365243,1,0,0,1,17,1.0,36.0,7.0,5.666666666666667,43
3700,5061916,1,1,1,0,63000.0,1,4,1,1,-24000,365243,1,0,0,0,17,2.0,28.0,2.0,5.642857142857143,30
3701,5061925,1,1,1,0,202500.0,1,4,1,1,-20544,365243,1,0,0,0,17,2.0,23.0,5.0,5.695652173913044,28
3702,5061939,0,0,1,1,270000.0,4,4,1,1,-15608,-2755,1,0,0,0,8,3.0,41.0,15.0,5.7317073170731705,56
3703,5061943,0,0,1,0,135000.0,1,4,4,1,-23183,365243,1,0,1,0,17,1.0,12.0,8.0,5.0,20
3704,5061948,0,0,0,0,270000.0,4,4,1,1,-13561,-1294,1,1,1,0,8,2.0,24.0,0.0,5.75,24
3705,5061955,0,0,0,0,90000.0,2,1,1,4,-15859,-1536,1,0,0,0,3,2.0,10.0,1.0,5.2,11
3706,5061961,0,0,0,0,162000.0,0,1,1,4,-9106,-532,1,0,0,1,0,2.0,8.0,18.0,6.0,26
3707,5061965,0,0,1,0,225000.0,0,4,1,1,-22897,-1812,1,0,0,0,10,2.0,31.0,9.0,5.483870967741935,40
3708,5061973,0,0,1,0,135000.0,4,1,1,1,-13299,-1628,1,0,0,0,8,2.0,2.0,0.0,6.0,2
3709,5061991,1,0,0,0,180000.0,4,4,3,5,-9046,-1202,1,1,1,1,17,1.0,4.0,0.0,5.0,4
3710,5061999,1,0,1,0,216000.0,2,4,3,1,-14298,-2207,1,0,0,0,3,1.0,5.0,1.0,5.0,6
3711,5062005,0,0,1,0,180000.0,1,4,1,1,-21663,365243,1,0,0,1,17,2.0,16.0,3.0,5.75,19
3712,5062011,0,0,0,0,180000.0,0,4,3,1,-11342,-2389,1,0,0,0,17,1.0,20.0,0.0,5.0,20
3713,5062023,0,0,1,0,139500.0,0,4,1,1,-20514,-5707,1,0,1,0,17,2.0,40.0,0.0,5.925,40
3714,5062029,0,0,1,0,157500.0,4,1,1,1,-16767,-6195,1,0,0,0,0,2.0,23.0,18.0,5.0,41
3715,5062031,0,1,1,0,225000.0,4,1,3,1,-9688,-593,1,0,1,1,17,1.0,38.0,0.0,5.921052631578948,38
3716,5062037,0,0,1,0,67500.0,1,4,0,1,-20121,365243,1,0,0,0,17,2.0,15.0,0.0,5.6,15
3717,5062043,0,0,1,0,225000.0,4,4,2,5,-14805,-1812,1,0,1,0,14,1.0,16.0,7.0,5.5,23
3718,5062062,0,0,1,1,157500.0,4,4,4,1,-17985,-1812,1,0,0,0,14,2.0,10.0,1.0,5.0,11
3719,5062063,0,0,1,1,112500.0,4,4,1,1,-12847,-1111,1,1,1,0,14,3.0,24.0,2.0,5.916666666666667,26
3720,5062067,0,0,1,0,92250.0,1,4,4,1,-23105,365243,1,0,0,0,17,1.0,53.0,0.0,5.90566037735849,53
3721,5062069,1,1,1,0,108000.0,1,4,1,1,-24577,365243,1,0,0,0,17,2.0,37.0,0.0,5.891891891891892,37
3722,5062071,1,0,0,0,135000.0,4,4,0,1,-12715,-5707,1,1,1,0,17,2.0,11.0,0.0,5.363636363636363,11
3723,5062074,0,0,1,0,135000.0,4,4,0,1,-17758,-2054,1,0,0,0,8,2.0,5.0,1.0,5.0,6
3724,5062075,0,0,1,0,112500.0,1,4,1,1,-21392,365243,1,0,0,0,17,2.0,21.0,0.0,5.0,21
3725,5062077,1,1,0,0,315000.0,0,1,1,1,-13495,-259,1,0,0,0,14,2.0,6.0,0.0,5.0,6
3726,5062079,0,0,1,0,112500.0,4,4,1,1,-10535,-3819,1,1,1,0,8,2.0,13.0,0.0,4.769230769230769,13
3727,5062085,1,0,1,0,234000.0,0,1,1,1,-14064,-1111,1,1,1,0,14,2.0,14.0,4.0,5.857142857142857,18
3728,5062086,1,0,1,0,607500.0,0,4,1,1,-19435,-1416,1,0,0,1,10,2.0,18.0,39.0,5.0,57
3729,5062092,1,1,0,0,180000.0,4,4,3,1,-10171,-1812,1,1,1,0,6,1.0,32.0,0.0,5.78125,32
3730,5062096,1,1,1,0,67500.0,4,4,1,1,-19011,-3273,1,0,0,0,4,2.0,56.0,0.0,5.821428571428571,56
3731,5062098,1,1,1,0,135000.0,0,4,1,1,-19008,-3607,1,0,0,0,10,2.0,54.0,0.0,5.814814814814815,54
3732,5062110,1,1,1,2,139500.0,4,4,1,1,-11736,-1171,1,0,0,0,17,4.0,41.0,1.0,5.414634146341464,42
3733,5062113,1,1,1,0,310500.0,4,4,1,1,-17067,-1720,1,0,1,1,6,2.0,31.0,11.0,6.0,42
3734,5062119,0,0,1,0,157500.0,0,4,2,5,-19523,-259,1,0,0,0,17,1.0,17.0,0.0,5.0,17
3735,5062125,0,0,1,1,67500.0,4,4,1,4,-14575,-2146,1,0,0,1,8,3.0,38.0,0.0,5.842105263157895,38
3736,5062128,0,0,1,0,157500.0,4,2,1,1,-10585,-3880,1,0,1,1,3,2.0,21.0,10.0,5.333333333333333,31
3737,5062131,1,1,1,0,90000.0,1,4,1,1,-22129,365243,1,0,0,0,17,2.0,27.0,13.0,5.111111111111111,40
3738,5062137,1,0,1,1,180000.0,4,4,3,1,-12947,-137,1,0,0,0,8,2.0,52.0,0.0,5.269230769230769,52
3739,5062138,0,0,1,0,112500.0,4,1,1,1,-12593,-3942,1,1,1,0,3,2.0,8.0,0.0,5.0,8
3740,5062140,1,1,1,1,135000.0,0,1,1,1,-11383,-777,1,1,0,0,17,3.0,42.0,0.0,5.928571428571429,42
3741,5062145,1,0,1,1,360000.0,4,4,0,1,-12612,-2877,1,0,1,0,17,3.0,27.0,25.0,5.0,52
3742,5062149,0,1,1,0,202500.0,4,1,1,1,-14237,-958,1,0,0,1,14,2.0,16.0,0.0,4.375,16
3743,5062153,0,0,1,0,157500.0,4,4,1,1,-13389,-958,1,0,0,0,8,2.0,18.0,0.0,4.944444444444445,18
3744,5062156,0,0,1,0,166500.0,0,1,4,1,-20422,-2328,1,0,0,0,1,1.0,23.0,10.0,5.695652173913044,33
3745,5062163,0,0,1,0,135000.0,1,4,4,1,-24324,365243,1,0,0,0,17,1.0,14.0,7.0,4.928571428571429,21
3746,5062173,0,0,1,2,135000.0,0,4,1,1,-15362,-897,1,0,0,0,14,4.0,44.0,1.0,5.818181818181818,45
3747,5062181,0,1,1,2,144000.0,4,1,1,1,-14291,-532,1,0,0,1,0,4.0,12.0,0.0,5.833333333333333,12
3748,5062195,0,0,1,0,112500.0,0,1,1,1,-17472,-1202,1,1,1,0,17,2.0,49.0,9.0,6.0,58
3749,5062212,0,0,1,2,153000.0,0,1,1,1,-13283,-1324,1,0,0,0,0,4.0,59.0,0.0,5.9491525423728815,59
3750,5062220,0,0,1,2,135000.0,0,4,1,1,-15726,-106,1,0,1,0,11,4.0,7.0,0.0,5.0,7
3751,5062221,1,0,1,0,180000.0,0,1,3,1,-12319,-1689,1,0,0,0,17,1.0,36.0,2.0,5.722222222222222,38
3752,5062225,0,0,0,1,157500.0,4,4,0,5,-11206,-716,1,0,1,0,2,3.0,18.0,0.0,5.944444444444445,18
3753,5062232,0,1,0,0,315000.0,4,4,1,1,-19441,-4064,1,0,0,0,10,2.0,36.0,0.0,5.833333333333333,36
3754,5062254,0,0,0,1,157500.0,4,4,1,1,-15128,-1628,1,0,0,1,12,3.0,56.0,0.0,5.767857142857143,56
3755,5062255,1,0,1,0,135000.0,0,1,2,1,-21004,-2908,1,0,0,0,17,1.0,19.0,0.0,5.684210526315789,19
3756,5062259,0,1,1,0,144000.0,1,4,1,1,-21027,365243,1,0,0,0,17,2.0,12.0,0.0,5.916666666666667,12
3757,5062265,0,0,0,0,90000.0,4,1,1,1,-19828,-5525,1,0,1,0,17,2.0,21.0,11.0,5.0,32
3758,5062270,0,0,1,0,360000.0,2,4,2,1,-11958,-2816,1,0,0,0,11,1.0,23.0,35.0,4.913043478260869,58
3759,5062278,0,1,1,0,189000.0,1,1,2,1,-24066,365243,1,0,0,0,17,1.0,30.0,17.0,5.0,47
3760,5062279,0,0,1,0,157500.0,4,4,1,1,-19185,-1901,1,0,1,0,0,2.0,18.0,0.0,5.722222222222222,18
3761,5062282,1,0,1,0,202500.0,0,4,1,1,-8353,-1081,1,1,0,1,3,2.0,18.0,1.0,5.0,19
3762,5062288,0,0,1,1,45000.0,4,1,1,1,-11119,-198,1,0,0,0,3,3.0,13.0,0.0,5.6923076923076925,13
3763,5062290,0,1,1,0,225000.0,4,1,1,1,-17795,-2450,1,0,0,1,10,2.0,21.0,0.0,5.190476190476191,21
3764,5062295,0,0,1,0,135000.0,1,2,2,1,-20388,365243,1,0,0,0,17,1.0,6.0,1.0,5.666666666666667,7
3765,5062298,0,0,1,0,121500.0,0,4,1,1,-17835,-3273,1,0,0,0,3,2.0,1.0,33.0,5.0,34
3766,5062305,0,0,1,0,270000.0,0,4,1,1,-19798,-4581,1,0,1,0,17,2.0,38.0,0.0,5.921052631578948,38
3767,5062317,0,0,1,0,180000.0,4,4,3,1,-16677,-9482,1,0,0,0,3,1.0,4.0,1.0,5.0,5
3768,5062326,0,0,1,0,81000.0,1,4,1,1,-21121,365243,1,0,0,0,17,2.0,19.0,4.0,5.631578947368421,23
3769,5062328,1,0,1,0,270000.0,4,4,2,1,-15915,-2908,1,0,0,0,17,1.0,37.0,0.0,5.783783783783784,37
3770,5062333,0,0,0,0,94500.0,4,1,1,1,-9071,-958,1,0,0,0,17,2.0,31.0,1.0,5.806451612903226,32
3771,5062336,1,0,1,1,202500.0,0,4,1,1,-15085,-4033,1,0,0,1,17,3.0,39.0,0.0,5.82051282051282,39
3772,5062341,1,1,1,0,112500.0,4,4,3,1,-8735,-198,1,0,0,1,17,1.0,21.0,0.0,5.428571428571429,21
3773,5062345,1,1,1,0,225000.0,4,4,1,1,-21098,-5554,1,1,1,0,4,2.0,27.0,1.0,5.555555555555555,28
3774,5062348,0,0,1,0,90000.0,2,4,4,1,-17681,-4369,1,0,0,0,11,1.0,13.0,14.0,5.0,27
3775,5062351,0,1,1,1,351000.0,4,4,0,1,-13284,-2450,1,0,0,0,10,3.0,5.0,0.0,5.0,5
3776,5062353,1,0,0,1,135000.0,4,4,1,4,-11768,-1324,1,0,1,0,8,3.0,7.0,7.0,4.857142857142857,14
3777,5062356,0,0,1,0,270000.0,1,1,1,1,-20814,365243,1,0,0,0,17,2.0,25.0,0.0,5.96,25
3778,5062363,0,1,1,0,202500.0,4,4,1,1,-10564,-897,1,1,1,0,3,2.0,30.0,1.0,5.933333333333334,31
3779,5062374,0,0,1,0,121500.0,2,1,4,1,-19426,-1598,1,1,1,0,0,1.0,4.0,0.0,5.0,4
3780,5062380,0,0,1,2,189000.0,4,4,0,1,-13788,-351,1,0,1,0,17,4.0,6.0,0.0,5.833333333333333,6
3781,5062394,1,0,1,0,283500.0,2,4,0,1,-8494,-1171,1,0,0,0,8,2.0,2.0,0.0,5.0,2
3782,5062396,0,0,1,0,180000.0,4,4,2,1,-14547,-4550,1,1,1,0,8,1.0,12.0,5.0,5.75,17
3783,5062401,1,1,1,0,202500.0,0,4,3,1,-10629,-2969,1,0,0,1,6,1.0,25.0,1.0,5.6,26
3784,5062407,0,0,1,0,103500.0,1,4,4,1,-24094,365243,1,0,1,0,17,1.0,16.0,3.0,5.75,19
3785,5062418,0,1,1,1,180000.0,4,1,3,1,-14226,-3059,1,0,0,0,14,2.0,19.0,0.0,5.631578947368421,19
3786,5062424,0,0,1,0,112500.0,1,4,1,1,-20636,365243,1,0,0,0,17,2.0,14.0,25.0,5.0,39
3787,5062427,1,0,1,0,54000.0,1,4,1,1,-22680,365243,1,0,0,0,17,2.0,10.0,4.0,5.0,14
3788,5062428,1,1,1,1,180000.0,4,4,3,1,-11533,-746,1,0,0,0,4,2.0,30.0,1.0,5.933333333333334,31
3789,5062443,0,0,1,0,67500.0,2,4,1,1,-19818,-11398,1,0,0,0,17,2.0,45.0,0.0,5.822222222222222,45
3790,5062451,0,0,1,0,81000.0,4,4,1,1,-15541,-1477,1,0,0,0,11,2.0,3.0,0.0,5.0,3
3791,5062456,0,0,1,0,270000.0,2,1,1,1,-13752,-167,1,1,1,0,10,2.0,16.0,20.0,5.6875,36
3792,5062465,1,1,1,0,180000.0,4,4,1,1,-16587,-1050,1,0,1,0,17,2.0,24.0,0.0,5.208333333333333,24
3793,5062471,1,0,1,1,112500.0,0,4,1,1,-18406,-1324,1,0,0,0,4,3.0,50.0,0.0,5.28,50
3794,5062472,0,0,1,0,90000.0,1,4,4,1,-24764,365243,1,0,0,0,17,1.0,13.0,0.0,5.230769230769231,13
3795,5062475,0,0,1,0,157500.0,4,1,1,1,-15462,-2969,1,0,0,1,11,2.0,28.0,32.0,4.964285714285714,60
3796,5062483,0,0,1,1,67500.0,4,2,1,1,-13094,-3454,1,0,0,0,17,3.0,25.0,3.0,5.88,28
3797,5062488,1,1,1,1,180000.0,0,4,1,1,-13638,-3972,1,0,0,0,8,3.0,22.0,15.0,5.0,37
3798,5062489,1,0,1,0,90000.0,4,4,1,1,-20531,-2146,1,0,0,0,16,2.0,19.0,0.0,5.842105263157895,19
3799,5062490,1,0,1,1,225000.0,2,4,1,1,-9183,-2054,1,0,0,0,4,3.0,42.0,2.0,5.857142857142857,44
3800,5062500,1,0,0,1,202500.0,4,4,1,1,-14829,-685,1,0,1,0,8,3.0,49.0,0.0,5.8979591836734695,49
3801,5062502,1,1,1,0,270000.0,4,4,3,1,-9122,-1751,1,0,0,0,14,1.0,17.0,0.0,5.764705882352941,17
3802,5062510,1,0,1,2,184500.0,4,1,1,1,-13911,-4703,1,0,0,1,17,4.0,26.0,0.0,5.961538461538462,26
3803,5062511,0,0,1,2,135000.0,4,4,0,1,-16066,-8507,1,0,0,0,11,4.0,56.0,1.0,5.678571428571429,57
3804,5062514,0,0,1,1,112500.0,4,1,1,1,-13656,-2207,1,0,1,0,14,3.0,17.0,0.0,5.823529411764706,17
3805,5062531,0,1,1,0,135000.0,0,1,0,1,-13114,-1812,1,0,0,1,11,2.0,45.0,0.0,5.177777777777778,45
3806,5062544,0,0,1,1,225000.0,0,4,1,1,-12245,-137,1,0,0,0,17,3.0,28.0,0.0,5.857142857142857,28
3807,5062547,0,0,1,3,247500.0,0,2,1,1,-12099,-2207,1,0,0,1,17,5.0,34.0,0.0,5.882352941176471,34
3808,5062560,0,0,0,0,180000.0,4,4,4,1,-24376,-4369,1,0,0,0,17,1.0,24.0,4.0,5.875,28
3809,5062564,0,0,1,0,135000.0,1,4,1,1,-22620,365243,1,0,1,0,17,2.0,38.0,16.0,6.0,54
3810,5062573,0,1,1,0,360000.0,0,4,1,2,-16477,-2997,1,0,0,0,0,2.0,60.0,0.0,5.9,60
3811,5062583,0,0,0,0,202500.0,1,4,4,2,-21010,365243,1,0,1,1,17,1.0,23.0,0.0,5.043478260869565,23
3812,5062584,1,0,0,1,180000.0,4,4,1,1,-10054,-571,1,1,1,1,4,3.0,2.0,0.0,5.0,2
3813,5062586,0,0,1,0,180000.0,1,4,1,1,-21470,365243,1,0,0,0,17,2.0,8.0,14.0,5.0,22
3814,5062599,0,1,1,0,360000.0,4,4,1,1,-18356,-1820,1,0,0,0,6,2.0,34.0,0.0,5.794117647058823,34
3815,5062609,0,0,0,1,135000.0,0,4,2,1,-10725,-2802,1,0,0,0,12,2.0,2.0,1.0,5.0,3
3816,5062615,1,1,1,0,270000.0,2,4,1,1,-11372,-3897,1,0,0,0,3,2.0,12.0,16.0,6.0,28
3817,5062635,1,0,1,0,405000.0,4,1,1,1,-15881,-4781,1,1,0,0,8,2.0,11.0,14.0,5.0,25
3818,5062645,0,1,1,0,202500.0,0,4,0,1,-18626,-1332,1,0,0,0,16,2.0,12.0,13.0,5.0,25
3819,5062651,0,0,1,1,202500.0,0,4,1,1,-12926,-1241,1,0,0,0,17,3.0,34.0,0.0,5.382352941176471,34
3820,5062654,1,1,1,1,144000.0,4,4,1,1,-13509,-1028,1,0,0,0,8,3.0,41.0,0.0,5.414634146341464,41
3821,5062668,0,1,1,1,135000.0,4,1,1,1,-14863,-4407,1,0,0,0,10,3.0,48.0,0.0,5.666666666666667,48
3822,5062676,1,0,1,0,180000.0,4,4,1,1,-19500,-3189,1,0,0,0,8,2.0,56.0,0.0,5.571428571428571,56
3823,5062679,0,0,1,0,225000.0,4,4,1,1,-14511,-1789,1,0,0,1,8,2.0,41.0,0.0,5.878048780487805,41
3824,5062680,0,0,1,0,112500.0,4,1,4,1,-22372,-1402,1,0,0,0,0,1.0,3.0,4.0,5.0,7
3825,5062692,0,0,1,1,157500.0,4,4,1,1,-14510,-3805,1,0,0,0,3,3.0,6.0,10.0,4.833333333333333,16
3826,5062717,0,1,1,1,360000.0,0,4,1,1,-15355,-2102,1,0,0,0,17,3.0,22.0,10.0,5.0,32
3827,5062723,1,0,1,0,135000.0,4,1,1,1,-16977,-92,1,0,0,0,10,2.0,28.0,1.0,5.0,29
3828,5062734,1,1,1,0,270000.0,4,4,3,1,-9815,-1341,1,0,0,0,8,1.0,10.0,0.0,5.4,10
3829,5062739,0,0,1,0,157500.0,4,4,1,1,-15035,-1128,1,0,1,0,1,2.0,8.0,0.0,5.0,8
3830,5062747,0,0,1,1,157500.0,4,1,3,1,-16106,-549,1,0,1,0,6,2.0,15.0,1.0,5.0,16
3831,5062748,1,1,0,1,202500.0,2,1,1,1,-13387,-2467,1,0,0,0,17,3.0,45.0,0.0,5.844444444444444,45
3832,5062754,0,0,0,0,112500.0,4,4,3,1,-11431,-306,1,0,0,0,3,1.0,6.0,7.0,4.833333333333333,13
3833,5065313,0,0,1,1,157500.0,2,1,1,1,-15645,-4280,1,0,0,0,3,3.0,49.0,0.0,4.551020408163265,49
3834,5065320,1,1,1,2,315000.0,4,4,1,1,-12520,-1570,1,0,0,0,4,4.0,15.0,1.0,5.8,16
3835,5065322,0,0,1,1,171000.0,1,4,0,1,-17597,365243,1,0,0,0,17,3.0,3.0,5.0,5.0,8
3836,5065329,1,0,1,0,103500.0,4,4,2,1,-19632,-2208,1,1,0,0,4,1.0,42.0,0.0,5.714285714285714,42
3837,5065334,1,0,1,0,202500.0,0,3,1,4,-9766,-1935,1,0,1,0,14,2.0,15.0,0.0,5.266666666666667,15
3838,5065336,1,1,1,1,202500.0,4,4,1,1,-18613,-3883,1,0,0,0,8,3.0,6.0,7.0,5.0,13
3839,5065341,0,0,1,0,157500.0,1,4,1,1,-22481,365243,1,0,1,0,17,2.0,24.0,1.0,5.291666666666667,25
3840,5065348,0,1,1,0,202500.0,4,1,1,1,-15160,-3974,1,0,0,0,6,2.0,50.0,7.0,5.74,57
3841,5065350,1,0,1,0,135000.0,2,4,3,1,-14671,-2027,1,0,0,0,10,1.0,12.0,0.0,5.083333333333333,12
3842,5065354,1,0,1,0,157500.0,4,4,1,1,-21199,-5069,1,0,0,1,10,2.0,18.0,1.0,5.555555555555555,19
3843,5065358,0,0,1,1,216000.0,4,1,3,1,-10512,-1782,1,0,1,0,3,2.0,9.0,0.0,5.666666666666667,9
3844,5065372,0,0,1,1,99000.0,4,1,1,1,-16721,-8875,1,1,1,0,3,3.0,16.0,21.0,5.0,37
3845,5065376,0,0,1,0,215550.0,4,1,1,1,-10429,-931,1,0,1,0,6,2.0,41.0,8.0,4.804878048780488,49
3846,5065379,0,1,1,0,135000.0,4,1,0,1,-16679,-443,1,0,0,0,17,2.0,31.0,7.0,5.0,38
3847,5065383,1,0,1,0,270000.0,4,4,0,1,-16140,-900,1,0,0,0,4,2.0,17.0,2.0,5.0,19
